ID,identifier,companyname,countryofexchange,gicsindustryname,year,fv,esg,size,lev,lctat,lctlt,chlct,ch,cf,cheat,inventory,fixed,growth,ni,boardmeetings,female,ceo,g_score,e_score,gdpgrowth,gdppercapita,inf,climateriskscore,n_years
513,PRMS.KL,Paramount Corporation Bhd,Malaysia,Real Estate Management & Development,2022,0.2272853,48.94,8.851418,0.3283812,0.2267508,0.4850802,0.3087539,0,3.94E+07,0.1118637,0.0932897,0.0407773,17.70866,17076818,6,28.57,TRUE,44.21,37.66,8.861822,4.069967,6.403485,1,3
513,PRMS.KL,Paramount Corporation Bhd,Malaysia,Real Estate Management & Development,2023,0.2415241,61.35,8.811979,0.2807587,0.2469395,0.5454445,0.2220724,0,-3.38E+07,0.0685281,0.0942823,0.0463184,14.5005,20713725,5,25,TRUE,71.31,48.48,3.555487,4.056108,-1.872256,1.95941,3
513,PRMS.KL,Paramount Corporation Bhd,Malaysia,Real Estate Management & Development,2024,0.2348355,71.57,8.836297,0.3302418,0.2893564,0.5599232,0.1996831,0,-4033572,0.0866792,0.1748025,0.0454955,5.562932,25725828,5,25,TRUE,76.44,54.78,5.114155,4.07435,0.7825099,1.967705,3
515,PSHL.KL,Pos Malaysia Bhd,Malaysia,Air Freight & Logistics,2022,0.087924,47.34,8.732305,0.3449583,0.5914344,0.812466,0.1163329,0,-1.57E+07,0.0808638,0.0021212,0.4457858,-15.42311,-38106818,7,0,0,56.83,30.06,8.861822,4.069967,6.403485,1.945455,3
515,PSHL.KL,Pos Malaysia Bhd,Malaysia,Air Freight & Logistics,2023,0.1000045,60.89,8.675464,0.2845895,0.6730709,0.8716018,0.1162983,0,-2001089,0.0875932,0.0031507,0.4429627,-8.542315,-34562963,6,14.29,FALSE,70.8,45.12,3.555487,4.056108,-1.872256,2.305718,3
515,PSHL.KL,Pos Malaysia Bhd,Malaysia,Air Freight & Logistics,2024,0.1014604,51.91,8.651814,0.2848161,0.7275689,0.8517724,0.0832469,0,-1.02E+07,0.0652885,0.0052507,0.4435416,1.755472,-45110116,8,25,FALSE,53.65,39.31,5.114155,4.07435,0.7825099,2.388452,3
516,PTAR.KL,Prestar Resources Bhd,Malaysia,Metals & Mining,2022,0.2003252,24.78,8.171214,0.2900142,0.3288939,0.9089854,0.1742544,0,-1852273,0.0458134,0.256185,0.2240764,6.631599,3452500,4,0,0,29.63,27.25,8.861822,4.069967,6.403485,1,3
516,PTAR.KL,Prestar Resources Bhd,Malaysia,Metals & Mining,2023,0.2296418,20.13,8.10434,0.1734584,0.2136811,0.8595936,0.2067674,0,-2421787,0.0378768,0.2040298,0.2535321,-16.63062,5642265.8,4,11.11,0,22.16,22.93,3.555487,4.056108,-1.872256,1,3
516,PTAR.KL,Prestar Resources Bhd,Malaysia,Metals & Mining,2024,0.2284641,17.93,8.099839,0.1230935,0.1788806,0.8298694,0.2909396,0,4323859,0.0800476,0.1527371,0.2664882,-7.355169,2742838,4,10,0,12.95,22.64,5.114155,4.07435,0.7825099,0,3
517,PTMR.KL,Petron Malaysia Refining & Marketing Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2022,0.2205962,50.7,9.034543,0.2420784,0.4939445,0.923717,0.08536,0,-1.21E+07,0.0442577,0.228886,0.3181335,89.11862,68315682,5,33.33,TRUE,62,40.44,8.861822,4.069967,6.403485,1.957681,3
517,PTMR.KL,Petron Malaysia Refining & Marketing Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2023,0.2303948,57.31,9.010044,0.2171794,0.4261784,0.8795261,0.0580281,0,-1.85E+07,0.0233739,0.223344,0.3143194,-10.06234,59272549,5,33.33,TRUE,77.1,48.46,3.555487,4.056108,-1.872256,1.447789,3
517,PTMR.KL,Petron Malaysia Refining & Marketing Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2024,0.2220831,51.28,9.017661,0.2676158,0.4283455,0.8710133,0.0176021,0.0237889,6628917,0.0318829,0.2727387,0.3271305,-5.495519,4037153.1,5,44.44,TRUE,59.43,47.44,5.114155,4.07435,0.7825099,1.392411,3
518,PTRD.KL,Perdana Petroleum Bhd,Malaysia,Energy Equipment & Services,2022,0.4957088,35.42,8.271825,0.0638831,0.1026231,0.3556071,0,0.0552136,4996591,0.0522272,0.0034311,0.8454971,21.25107,2587500,7,12.5,0,49.14,33.71,8.861822,4.069967,6.403485,1.682531,3
518,PTRD.KL,Perdana Petroleum Bhd,Malaysia,Energy Equipment & Services,2023,0.4678169,43.72,8.296047,0.0302448,0.1361855,0.5127384,0.312674,0,4622222,0.0776468,0.0047084,0.7677711,53.03964,9697385.6,6,12.5,0,47.01,54.06,3.555487,4.056108,-1.872256,1.946443,3
518,PTRD.KL,Perdana Petroleum Bhd,Malaysia,Energy Equipment & Services,2024,0.4182625,44.38,8.332085,0.0180614,0.1005628,0.5532634,1.228938,0,1.16E+07,0.1342781,0.0045622,0.6956987,44.03114,32704566,9,25,0,47.66,54.31,5.114155,4.07435,0.7825099,2.780137,3
519,PTRE.KL,Petra Energy Bhd,Malaysia,Energy Equipment & Services,2022,0.4756088,28.89,8.155892,0.1670981,0.3245789,0.8426234,0.9038423,0,9223182,0.317334,0.0113999,0.433792,8.840832,2971818.2,6,14.29,TRUE,36.22,4.86,8.861822,4.069967,6.403485,1.205211,3
519,PTRE.KL,Petra Energy Bhd,Malaysia,Energy Equipment & Services,2023,0.4456084,27.45,8.168369,0.0850294,0.3888649,0.9798928,0.8553619,0,8661438,0.3423143,0.0070627,0.2834043,43.13044,11486275,6,28.57,TRUE,34.65,6.47,3.555487,4.056108,-1.872256,1,3
519,PTRE.KL,Petra Energy Bhd,Malaysia,Energy Equipment & Services,2024,0.3468702,32.48,8.272076,0.1199736,0.3293515,0.7010557,0.6832167,0,-2925023,0.2857097,0.0679859,0.4374587,-7.313097,15798120,5,33.33,TRUE,34.81,11.84,5.114155,4.07435,0.7825099,1.231452,3
520,PHUA.KL,Poh Huat Resources Holdings Bhd,Malaysia,Household Durables,2022,0.4379137,43.95,8.118877,0.0299072,0.1215094,0.7581445,1.81362,0,1.20E+07,0.3917578,0.1352246,0.2625418,11.01012,17785070,4,11.11,TRUE,82.14,26.56,8.861822,4.069967,6.403485,1.725108,3
520,PHUA.KL,Poh Huat Resources Holdings Bhd,Malaysia,Household Durables,2023,0.443335,38.92,8.112606,0.0290074,0.0946771,0.7113377,2.045061,0,-8096569,0.4928038,0.0899881,0.2546203,-39.57571,5609162.1,4,0,TRUE,75.84,24.52,3.555487,4.056108,-1.872256,1.335545,3
520,PHUA.KL,Poh Huat Resources Holdings Bhd,Malaysia,Household Durables,2024,0.3989234,44.58,8.138007,0.0270568,0.1056938,0.7413828,2.09936,0,3118949,0.5187599,0.1058681,0.2353601,20.94583,6709945.1,4,0,TRUE,80.13,27.94,5.114155,4.07435,0.7825099,1.40985,3
521,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2022,3.020689,61.38,9.078614,0.2773539,0.3380586,0.6796912,0.1808165,0.0014851,-2.92E+07,0.0666191,0.2284029,0.5166318,13.62806,82063946,6,33.33,0,55.41,51.66,8.861822,4.069967,6.403485,2.272863,3
521,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2023,3.114837,60.2,9.064357,0.2363012,0.3302206,0.7136659,0.1934213,0.0050502,1.04E+07,0.0702884,0.2064485,0.5236501,-0.4922083,1.00E+08,6,33.33,0,44.95,49.52,3.555487,4.056108,-1.872256,2.48264,3
521,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2024,2.701123,58.92,9.12416,0.212257,0.3026786,0.6520253,0.2382959,0.0344611,6.13E+07,0.1336538,0.1963869,0.4941471,12.81562,1.12E+08,6,36.36,TRUE,53.62,44.01,5.114155,4.07435,0.7825099,1.873644,3
522,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2022,0.4380258,36.65,7.729046,0.2446434,0.1585238,0.3859709,0,0.1281518,-6155463,0.1579769,0.0815001,0.5226879,-12.40512,2676207.4,5,16.67,TRUE,56.22,20.24,8.861822,4.069967,6.403485,0,3
522,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2023,0.4252103,29.38,7.733188,0.2387342,0.1461145,0.3674916,0.1331831,0,1400710,0.1434161,0.0783239,0.5121406,-16.39254,532379.42,5,16.67,TRUE,42.96,16.08,3.555487,4.056108,-1.872256,1,3
522,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2024,0.4736653,42.36,7.701833,0.2519843,0.1544068,0.4023544,0.2140659,0.0494014,-2696469,0.0767114,0.0806737,0.5345133,1.773742,990833.51,5,16.67,TRUE,52.53,30.65,5.114155,4.07435,0.7825099,1.323911,3
523,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2022,0.464313,12.94,8.286592,0.410493,0.3478937,0.6321047,0.0174596,0,-1647614,0.0111743,0.0412129,0.9046595,18.12768,-1322206.8,6,12.5,0,21.51,3.56,8.861822,4.069967,6.403485,0,3
523,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2023,0.4691143,17.12,8.269296,0.39857,0.3566647,0.6832038,0.0087343,0,-1115037,0.0029936,0.0259749,0.7875313,-27.98774,2836211.3,5,14.29,0,17.83,15.02,3.555487,4.056108,-1.872256,1.374994,3
523,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2024,0.5313278,26.65,8.227112,0.3081162,0.2963679,0.7039127,0.0265254,0,5543230,0.0330175,0.0343863,0.877712,10.16222,5469876.9,5,14.29,0,23.88,28.46,5.114155,4.07435,0.7825099,1.573352,3
524,ROHA.KL,Rohas Tecnic Bhd,Malaysia,Construction & Engineering,2022,0.1646737,36.59,8.176579,0.1671888,0.4247342,0.8441259,0.1455207,0,-2729546,0.1017854,0.1971604,0.0955967,89.13752,4645763.6,9,30,TRUE,61.81,18.25,8.861822,4.069967,6.403485,1.930703,3
524,ROHA.KL,Rohas Tecnic Bhd,Malaysia,Construction & Engineering,2023,0.1678013,35.82,8.16748,0.2136831,0.3781641,0.7357212,0.3003357,0,6964471,0.150415,0.1555432,0.1076561,-19.92647,1500640.5,7,28.57,FALSE,45.85,21.39,3.555487,4.056108,-1.872256,2.438163,3
524,ROHA.KL,Rohas Tecnic Bhd,Malaysia,Construction & Engineering,2024,0.1663078,33.37,8.161378,0.2340135,0.3298254,0.6543182,0.284256,0,-4952612,0.1383334,0.1379899,0.1609918,-7.431184,-1217009.9,8,28.57,FALSE,35.58,23.25,5.114155,4.07435,0.7825099,2.311027,3
525,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2022,1.784211,32.38,8.561749,0.3170324,0.4227472,0.8572744,0.0309657,0,-2271655,0.0166152,0.2992672,0.3202147,20.02968,20147166,4,20,TRUE,56.37,4.49,8.861822,4.069967,6.403485,1.527413,3
525,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2023,1.430178,37.19,8.643782,0.1526982,0.2756128,0.8870842,0.0632387,0,3218423,0.021053,0.1921759,0.3470554,-3.25489,22992271,4,28.57,TRUE,75.06,7.27,3.555487,4.056108,-1.872256,1.603313,3
525,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2024,1.375147,37.44,8.656368,0.1315592,0.2255898,0.7760324,0.0617018,0,-1862909,0.0143286,0.2183401,0.3340599,5.284224,20726268,6,25,TRUE,74.9,6.65,5.114155,4.07435,0.7825099,1.638538,3
526,SAHB.KL,Samchem Holdings Bhd,Malaysia,Trading Companies & Distributors,2022,0.3946389,24.47,8.077926,0.271,0.4068865,0.8218121,0.3666673,0,-1606591,0.1136782,0.2609977,0.189701,-11.00511,10321136,6,14.29,TRUE,65.88,13.11,8.861822,4.069967,6.403485,2.017756,3
526,SAHB.KL,Samchem Holdings Bhd,Malaysia,Trading Companies & Distributors,2023,0.3994385,21.66,8.071747,0.2932651,0.3441598,0.7328926,0.3527202,0,-517647.1,0.1394166,0.2125341,0.1919727,-15.69829,7697385.6,5,16.67,TRUE,33.16,24.97,3.555487,4.056108,-1.872256,1.352091,3
526,SAHB.KL,Samchem Holdings Bhd,Malaysia,Trading Companies & Distributors,2024,0.350492,36.36,8.128519,0.3429815,0.4141976,0.78741,0.2687726,0,-760966.9,0.1430766,0.2447371,0.1962974,7.37706,4465756.5,5,16.67,FALSE,50.79,32.8,5.114155,4.07435,0.7825099,1.829398,3
527,SCGB.KL,SCGM Bhd,Malaysia,Containers & Packaging,2022,0.3642604,35.8,7.861394,0.2047273,0.1950317,0.5673277,0.1513625,0,-990629.6,0.0286195,0.151004,0.6536943,8.620272,7092228.9,4,42.86,0,35.66,31.4,8.861822,4.069967,6.403485,1.611011,3
527,SCGB.KL,SCGM Bhd,Malaysia,Containers & Packaging,2023,0.9778194,34.11,7.442803,0,0.0704326,1,14.19017,0,3951283,0.3812154,0.000114,0,-100,1448189.5,5,50,0,35.64,27.72,3.555487,4.056108,-1.872256,1,3
527,SCGB.KL,SCGM Bhd,Malaysia,Containers & Packaging,2024,1.014933,24.57,7.415441,0,0.0093324,1,107.0877,0,-2450009,0.9383589,0,0.0001411,0,-686732.32,4,60,0,22.67,15.14,5.114155,4.07435,0.7825099,0,3
529,SIME.KL,Sime Darby Bhd,Malaysia,Industrial Conglomerates,2022,0.338865,56.22,9.899819,0.2282397,0.3940065,0.7255643,0.057969,0,2.74E+08,0.0988566,0.3092332,0.28777,7.305676,2.87E+08,11,27.27,TRUE,95.24,30.04,8.861822,4.069967,6.403485,1.985813,3
529,SIME.KL,Sime Darby Bhd,Malaysia,Industrial Conglomerates,2023,0.2383921,56.56,10.04103,0.2750569,0.379144,0.6282334,0.052728,0,-3.44E+07,0.0732431,0.2844159,0.3070897,37.54991,3.15E+08,12,25,TRUE,94.67,35.52,3.555487,4.056108,-1.872256,2.607108,3
529,SIME.KL,Sime Darby Bhd,Malaysia,Industrial Conglomerates,2024,0.2728419,57.09,10.05165,0.2018263,0.3265074,0.5727286,0,0.0640909,1.02E+07,0.073933,0.2553093,0.3173335,16.88165,5.67E+08,11,27.27,TRUE,91.66,34.89,5.114155,4.07435,0.7825099,1.706934,3
530,SKOU.KL,Sern Kou Resources Bhd,Malaysia,Household Durables,2022,2.811349,37.25,7.863067,0.2313106,0.2575883,0.6985459,0.680893,0,6411659,0.1832099,0.0952546,0.3639236,-1.874325,2230183.8,5,14.29,0,67.35,17.71,8.861822,4.069967,6.403485,1.128607,3
530,SKOU.KL,Sern Kou Resources Bhd,Malaysia,Household Durables,2023,2.739151,46.48,7.870715,0.2274436,0.2301601,0.7022362,0.9920762,0,4901574,0.2357471,0.0831585,0.3162378,6.276961,268544.48,5,25,0,91.89,25.76,3.555487,4.056108,-1.872256,1.406995,3
530,SKOU.KL,Sern Kou Resources Bhd,Malaysia,Household Durables,2024,2.475936,54.22,7.897886,0.2979859,0.312194,0.755318,0.5291224,0,-3802136,0.1823891,0.056655,0.3098755,28.34798,-3229533.4,5,37.5,0,91.59,24.5,5.114155,4.07435,0.7825099,1.303101,3
535,SPOR.KL,Sports Toto Bhd,Malaysia,"Hotels, Restaurants & Leisure",2022,0.5625589,51.63,8.92622,0.4406776,0.3947817,0.5425623,0.1475746,0.1021275,1.59E+07,0.1828558,0.1656612,0.2149511,10.16727,49585852,5,12.5,TRUE,36.13,42.78,8.861822,4.069967,6.403485,1.709042,3
535,SPOR.KL,Sports Toto Bhd,Malaysia,"Hotels, Restaurants & Leisure",2023,0.5638962,64.94,8.92426,0.4194089,0.4173636,0.5893719,0.1495713,0.1247859,2.33E+07,0.1863687,0.1342051,0.2108085,3.09927,46773701,5,14.29,TRUE,52.39,62.99,3.555487,4.056108,-1.872256,2.044136,3
535,SPOR.KL,Sports Toto Bhd,Malaysia,"Hotels, Restaurants & Leisure",2024,0.4996527,60.31,8.976791,0.4293554,0.4045837,0.5725787,0,0.1980523,3682660,0.2235172,0.1428192,0.2140206,13.84397,56411876,5,14.29,TRUE,33.5,67.39,5.114155,4.07435,0.7825099,1.24507,3
536,STAR.KL,Star Media Group Bhd,Malaysia,Media,2022,0.3937138,52.86,8.246038,0.0183572,0.1439372,0.9059398,0.1173387,0,4940909,0.4528407,0.0239882,0.2168087,11.2383,1564545.4,10,14.29,FALSE,50.51,57.01,8.861822,4.069967,6.403485,1,3
536,STAR.KL,Star Media Group Bhd,Malaysia,Media,2023,0.40561,62.48,8.226649,0.0163878,0.143525,0.9167155,0.1669294,0,-146623.1,0.4502271,0.0465001,0.1546962,-4.108924,1631808.3,6,25,0,63.88,62.68,3.555487,4.056108,-1.872256,1,3
536,STAR.KL,Star Media Group Bhd,Malaysia,Media,2024,0.3939556,59.19,8.23931,0.0129215,0.0718146,0.8805377,0.2785601,0,-319382.3,0.4817426,0.0560191,0.1432565,15.62834,14952328,10,16.67,FALSE,55.59,60.18,5.114155,4.07435,0.7825099,1.630721,3
537,STIK.KL,Scientex Bhd,Malaysia,Chemicals,2022,0.9802843,42.72,9.090184,0.2150577,0.3255101,0.7535111,0.0890544,0,-1.17E+07,0.0355485,0.151466,0.2682724,3.371931,97256520,5,16.67,TRUE,47.34,41.89,8.861822,4.069967,6.403485,2.048276,3
537,STIK.KL,Scientex Bhd,Malaysia,Chemicals,2023,0.9523878,40.03,9.086886,0.1532823,0.305306,0.795446,0.0951073,0,-5495008,0.0299993,0.1525136,0.2839524,0.9587286,99609718,4,14.29,TRUE,46.88,37.99,3.555487,4.056108,-1.872256,1.562048,3
537,STIK.KL,Scientex Bhd,Malaysia,Chemicals,2024,0.8681027,48.82,9.12713,0.1529211,0.3115111,0.8062996,0.0964926,0.0109511,1.87E+07,0.0449913,0.1396243,0.2483741,7.747503,1.24E+08,4,16.67,TRUE,50.35,48.75,5.114155,4.07435,0.7825099,1.636278,3
538,SUNW.KL,Sunway Real Estate Investment Trust,Malaysia,Retail REITs,2022,0.8184952,72.25,9.330293,0.3758099,0.2005632,0.4859163,0.0154864,0,-8932955,0.0271423,0,0.0017609,-8.741395,73535909,14,42.86,TRUE,80.49,70.65,8.861822,4.069967,6.403485,2.270016,3
538,SUNW.KL,Sunway Real Estate Investment Trust,Malaysia,Retail REITs,2023,0.817363,71.19,9.317673,0.3813764,0.1999327,0.4740987,0.0106472,0,3.79E+07,0.0502982,0,0.0018995,5.313952,73679956,11,42.86,TRUE,78.9,69.55,3.555487,4.056108,-1.872256,2.55826,3
538,SUNW.KL,Sunway Real Estate Investment Trust,Malaysia,Retail REITs,2024,0.6857356,72.72,9.383415,0.4135599,0.1924067,0.4215491,0.0191302,0,-3.03E+07,0.0318406,0,0.0015957,10.1167,1.17E+08,11,42.86,TRUE,77.26,76.96,5.114155,4.07435,0.7825099,2.373344,3
539,SUPM.KL,Supermax Corporation Bhd,Malaysia,Health Care Equipment & Supplies,2022,0.3417599,35.87,9.050964,0.019908,0.0948591,0.7722484,4.312479,0,-1.89E+08,0.3402446,0.0299688,0.4275494,-71.14107,-36745552,5,14.29,0,42.03,19.2,8.861822,4.069967,6.403485,0,3
539,SUPM.KL,Supermax Corporation Bhd,Malaysia,Health Care Equipment & Supplies,2023,0.3697126,49.88,9.011483,0.0269199,0.0656909,0.8128669,4.191654,0,-1.72E+08,0.2514273,0.0375746,0.5565575,-22.13807,-38840518,5,25,0,65.27,16.83,3.555487,4.056108,-1.872256,1,3
539,SUPM.KL,Supermax Corporation Bhd,Malaysia,Health Care Equipment & Supplies,2024,0.3627962,46.5,9.019685,0.0337244,0.0676576,0.9158754,2.906474,0,-1.11E+08,0.2003939,0.0433053,0.6517636,35.51144,-38979572,7,28.57,0,59.52,17.3,5.114155,4.07435,0.7825099,2.784593,3
541,SYML.KL,Symphony Life Bhd,Malaysia,Real Estate Management & Development,2022,0.1008307,33.4,8.431945,0.1513872,0.1178225,0.5361241,0,0.0433131,-1.21E+07,0.0814361,0.1333522,0.0121338,-58.70446,-18205215,9,0,TRUE,17.11,30.05,8.861822,4.069967,6.403485,1.908747,3
541,SYML.KL,Symphony Life Bhd,Malaysia,Real Estate Management & Development,2023,0.1062855,37.94,8.408135,0.140975,0.1334568,0.596732,0,0.0505118,-1.11E+07,0.1007964,0.1264665,0.0105083,-48.94421,-2040656.4,6,12.5,TRUE,21.75,26.75,3.555487,4.056108,-1.872256,1.63913,3
541,SYML.KL,Symphony Life Bhd,Malaysia,Real Estate Management & Development,2024,0.1029708,45.27,8.421895,0.1249001,0.1262316,0.6174244,0,0.0116812,-1.08E+07,0.0132008,0.1651255,0.0103088,-53.38057,-1399549,5,14.29,TRUE,20.18,40.41,5.114155,4.07435,0.7825099,1.474435,3
543,TAAN.KL,Ta Ann Holdings Bhd,Malaysia,Food Products,2022,0.664003,32.07,8.802155,0.1050943,0.1696335,0.4585032,0.950848,0.0263847,1.56E+07,0.1811104,0.0981353,0.5561165,9.29512,89765336,5,22.22,TRUE,35.78,27.86,8.861822,4.069967,6.403485,1.679383,3
543,TAAN.KL,Ta Ann Holdings Bhd,Malaysia,Food Products,2023,0.7029708,34.44,8.774271,0.0701422,0.150022,0.4463771,1.056093,0.019759,-8114327,0.1717679,0.0870427,0.5608429,-26.34671,43964651,5,25,TRUE,38.46,31.64,3.555487,4.056108,-1.872256,1.903806,3
543,TAAN.KL,Ta Ann Holdings Bhd,Malaysia,Food Products,2024,0.719879,33.4,8.776914,0.0522494,0.1191623,0.3821057,1.125129,0.0053397,-2.55E+07,0.1634586,0.108477,0.556801,0.842545,51731538,5,28.57,TRUE,28.75,33.72,5.114155,4.07435,0.7825099,1.950461,3
545,TANC.KL,Tanco Holdings Bhd,Malaysia,Industrial Conglomerates,2022,15.73968,14.97,7.813333,0.1588184,0.3547601,0.8872777,0,0.0242128,243077.6,0.0237343,0.2319416,0.2528613,205.0572,-2961416.3,6,33.33,0,19.89,1.24,8.861822,4.069967,6.403485,0,3
545,TANC.KL,Tanco Holdings Bhd,Malaysia,Industrial Conglomerates,2023,11.22249,13.1,7.953321,0.0582084,0.3814517,0.8871108,0.0194164,0,416934.6,0.0267496,0.1368746,0.17827,518.7746,4484887.5,6,33.33,0,17.95,0.96,3.555487,4.056108,-1.872256,0,3
545,TANC.KL,Tanco Holdings Bhd,Malaysia,Industrial Conglomerates,2024,9.165277,16.68,8.041265,0.078662,0.3274021,0.790229,0.0316806,0,1236691,0.0352249,0.1016245,0.2333765,82.94277,3301590.7,6,22.22,0,17.58,5.5,5.114155,4.07435,0.7825099,1,3
546,TASC.KL,TASCO Bhd,Malaysia,Air Freight & Logistics,2022,0.2595871,41.93,8.541735,0.1842882,0.4256703,0.6955373,0.3690001,0,3.48E+07,0.1673795,0,0.3902577,3.375034,20920463,4,11.11,TRUE,39.27,33.78,8.861822,4.069967,6.403485,1.500316,3
546,TASC.KL,TASCO Bhd,Malaysia,Air Freight & Logistics,2023,0.254456,39.7,8.549477,0.2331257,0.4195928,0.6725153,0.2379803,0,-1.57E+07,0.1016508,0.0001038,0.4606707,-37.65722,13712152,5,11.11,TRUE,36.1,29.61,3.555487,4.056108,-1.872256,2.623617,3
546,TASC.KL,TASCO Bhd,Malaysia,Air Freight & Logistics,2024,0.221643,38.76,8.609435,0.1769214,0.4664691,0.7208849,0.1897387,0,-1671887,0.1016102,0.0002395,0.4347347,0.420472,6678295.4,4,12.5,TRUE,41.61,28.94,5.114155,4.07435,0.7825099,2.085602,3
550,TLMM.KL,Telekom Malaysia Bhd,Malaysia,Diversified Telecommunication Services,2022,1.236067,68.47,9.720747,0.3045138,0.2359271,0.3591558,0.1486816,0.0764332,1.06E+08,0.1098525,0.0132029,0.6355328,-0.52798,2.60E+08,18,33.33,TRUE,73.83,68.86,8.861822,4.069967,6.403485,2.592355,3
550,TLMM.KL,Telekom Malaysia Bhd,Malaysia,Diversified Telecommunication Services,2023,1.380032,65.54,9.674405,0.3052762,0.2708515,0.4690017,0.1261959,0.10208,7.70E+07,0.1256188,0.0094338,0.6021975,-7.524348,4.11E+08,16,30.77,TRUE,63.84,69.53,3.555487,4.056108,-1.872256,2.236163,3
550,TLMM.KL,Telekom Malaysia Bhd,Malaysia,Diversified Telecommunication Services,2024,1.351706,67.08,9.675454,0.2452829,0.2970018,0.5681473,0.0904332,0.1194471,6.16E+07,0.1502408,0.009531,0.5959693,2.925616,4.56E+08,17,27.27,TRUE,75.54,68.98,5.114155,4.07435,0.7825099,0,3
551,TMCN.KL,TMC Life Sciences Bhd,Malaysia,Health Care Providers & Services,2022,0.6524991,53.37,8.410128,0.1857633,0.0796946,0.2955589,0.7362154,0.0659116,-1461870,0.1253825,0.0096023,0.6430225,14.22024,9393781.2,6,33.33,TRUE,66.67,18.01,8.861822,4.069967,6.403485,1.917437,3
551,TMCN.KL,TMC Life Sciences Bhd,Malaysia,Health Care Providers & Services,2023,0.7046015,57.1,8.401849,0.1861488,0.0837614,0.3130836,0.880704,0.0252941,3792283,0.1353795,0.0113631,0.6077099,20.66575,8415219.7,8,42.86,TRUE,69.17,37.27,3.555487,4.056108,-1.872256,1.766577,3
551,TMCN.KL,TMC Life Sciences Bhd,Malaysia,Health Care Providers & Services,2024,0.7207968,55.1,8.401964,0.1725057,0.0828932,0.3268929,0.6084263,0.1080663,-1922800,0.1585427,0.0097687,0.6037321,10.05045,8620996.8,19,37.5,TRUE,66.06,32.44,5.114155,4.07435,0.7825099,2.109517,3
552,TMEI.KL,Tomei Consolidated Bhd,Malaysia,Specialty Retail,2022,0.3689246,40.69,8.173776,0.3824759,0.336783,0.688836,0.1838033,0,-1728864,0.0748077,0.7917413,0.0682477,25.27111,15331136,6,37.5,0,62.21,17.52,8.861822,4.069967,6.403485,0,3
552,TMEI.KL,Tomei Consolidated Bhd,Malaysia,Specialty Retail,2023,0.3405753,32.09,8.204964,0.3785627,0.3050727,0.6250428,0.2034337,0,2681264,0.0666828,0.7714697,0.0734234,-10.49795,10707843,6,30,0,39.57,10.85,3.555487,4.056108,-1.872256,0,3
552,TMEI.KL,Tomei Consolidated Bhd,Malaysia,Specialty Retail,2024,0.2932039,34.47,8.275208,0.3948407,0.2948559,0.600928,0.146588,0,-2348926,0.0508104,0.7882242,0.0771195,18.35592,13802820,5,50,0,25.91,37.95,5.114155,4.07435,0.7825099,1.374303,3
553,TSCP.KL,Teo Seng Capital Bhd,Malaysia,Food Products,2022,0.9820032,16.5,8.149055,0.2935968,0.3336418,0.7245528,0.198632,0,-1799236,0.0624952,0.114408,0.6110716,16.38396,4918006.8,5,33.33,0,28.26,15.44,8.861822,4.069967,6.403485,1.75957,3
553,TSCP.KL,Teo Seng Capital Bhd,Malaysia,Food Products,2023,0.9088289,17.53,8.186213,0.1666886,0.2059365,0.6374995,0.6817051,0,1.26E+07,0.1529278,0.1015838,0.5557877,11.88938,33943996,5,33.33,0,19.04,22.31,3.555487,4.056108,-1.872256,1.747594,3
553,TSCP.KL,Teo Seng Capital Bhd,Malaysia,Food Products,2024,0.7255436,20.16,8.277332,0.1173007,0.1910286,0.7098309,0.7847376,0,6246045,0.1849024,0.0890488,0.5199839,1.756958,41038628,6,33.33,0,16.53,23.54,5.114155,4.07435,0.7825099,1.492436,3
556,TXCY.KL,Tex Cycle Technology (M) Bhd,Malaysia,Commercial Services & Supplies,2022,1.918501,27.71,7.56346,0.1761148,0.0473412,0.2007646,0,0.0605476,704784.1,0.1637328,0.0017562,0.5687207,3.618389,2213684.1,5,0,0,43.07,19.05,8.861822,4.069967,6.403485,1,3
556,TXCY.KL,Tex Cycle Technology (M) Bhd,Malaysia,Commercial Services & Supplies,2023,1.797858,29.93,7.590738,0.1810859,0.0446528,0.1978904,0,0.1014176,1828111,0.107992,0.0015716,0.5444409,6.917357,3429553.4,3,20,FALSE,29.08,19.02,3.555487,4.056108,-1.872256,1,3
