"",Identifier,Company Name,Country of Exchange,GICS Industry Name,year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF,ClimateRiskScore
505,PLSB.KL,PLS Plantations Bhd,Malaysia,Food Products,2023,0.341367833,29.74,8.047454761,0.17570619,0.115200351,0.251203721,0.0,0.030968766,-5547052.52,0.038032066,0.05178116,0.671681115,-39.30383385,-8253161.84,6,12.5,TRUE,7.91,30.33,3.555487154,4.056107349,-1.872255625,2.3524316325478507
505,PLSB.KL,PLS Plantations Bhd,Malaysia,Food Products,2022,0.326577997,31.26,8.073527825,0.189219019,0.107394009,0.22593675,0.0,0.081853752,860190.65,0.085398759,0.050718362,0.650263853,28.53597817,7935088.52,5,11.11,0,21.0,32.59,8.861821876,4.069967336,6.403485118,1.895295822580012
506,PMAS.KL,Pentamaster Corporation Bhd,Malaysia,Machinery,2024,2.061730046,46.43,8.480773418,0.0,0.190377566,0.42626211,0.956618531,0.0,-9447558.19,0.349887697,0.090104648,0.338334756,-7.501784513,23250501.34,5,33.33,0,56.94,52.82,5.114155478,4.074350408,0.782509892,1.5493007364216334
506,PMAS.KL,Pentamaster Corporation Bhd,Malaysia,Machinery,2023,2.184169427,28.3,8.458066438,0.0,0.229795186,0.489683602,0.431898853,0.0,15173130.72,0.406429443,0.144630976,0.214006704,10.44220179,30604265.8,4,33.33,0,40.54,19.66,3.555487154,4.056107349,-1.872255625,1.993076057701057
506,PMAS.KL,Pentamaster Corporation Bhd,Malaysia,Machinery,2022,2.381166216,33.75,8.420319395,0.0,0.225931119,0.492426167,0.463281582,0.0,-12958206.82,0.405112415,0.147590029,0.146790906,11.79896997,29668259.09,4,20.0,0,52.2,22.55,8.861821876,4.069967336,6.403485118,2.717041590457
507,PMBT.KL,PMB Technology Bhd,Malaysia,Metals & Mining,2024,0.983530325,37.22,8.73535422,0.329617742,0.311546532,0.721820001,0.0,0.040050255,1378245.3,0.047287808,0.214573549,0.6282408,-6.325090892,12994404.66,6,37.5,TRUE,37.69,34.57,5.114155478,4.074350408,0.782509892,1.4060282205663577
507,PMBT.KL,PMB Technology Bhd,Malaysia,Metals & Mining,2023,1.171024386,34.55,8.66321032,0.415857581,0.363629181,0.662958963,0.0,0.046399013,1394335.51,0.054778855,0.179012974,0.630166715,-19.81987579,9749891.07,4,28.57,TRUE,49.59,37.64,3.555487154,4.056107349,-1.872255625,1.4663250165892865
507,PMBT.KL,PMB Technology Bhd,Malaysia,Metals & Mining,2022,1.39702058,31.54,8.591106111,0.323889791,0.320878424,0.680901786,0.0,0.074571544,367045.45,0.083100979,0.157538557,0.55864591,22.60833975,25080681.82,4,14.29,TRUE,39.38,42.47,8.861821876,4.069967336,6.403485118,1.7208692563352364
508,PMET.KL,Press Metal Aluminium Holdings Bhd,Malaysia,Metals & Mining,2024,2.998883546,80.28,9.570889042,0.245542274,0.200089021,0.407981416,0.428051003,0.0,64705013.43,0.100865364,0.157581505,0.450525246,10.95227785,475539391.2,6,30.0,TRUE,83.45,76.72,5.114155478,4.074350408,0.782509892,1.6869391023302502
508,PMET.KL,Press Metal Aluminium Holdings Bhd,Malaysia,Metals & Mining,2023,3.288209246,80.45,9.524761483,0.301165616,0.179456351,0.326984613,0.354638852,0.0,150499346.4,0.07685778,0.167014524,0.500921422,-15.61996996,330717211.3,7,30.0,TRUE,85.84,76.85,3.555487154,4.056107349,-1.872255625,1.550788319514441
508,PMET.KL,Press Metal Aluminium Holdings Bhd,Malaysia,Metals & Mining,2022,3.236743117,75.67,9.541700677,0.332542389,0.205276124,0.362251502,0.100451104,0.0,3287727.27,0.040223007,0.182426061,0.501843006,34.9835972,401486590.9,6,30.0,TRUE,78.08,79.18,8.861821876,4.069967336,6.403485118,1.304406793948693
509,PNTE.KL,Pantech Group Holdings Bhd,Malaysia,Metals & Mining,2024,0.424652413,49.43,8.527506107,0.151490216,0.172933986,0.531303639,1.012466771,0.0,1257717.49,0.227472703,0.269492078,0.29897006,6.409090165,18499511.21,5,33.33,0,75.31,32.07,5.114155478,4.074350408,0.782509892,1.4098499361299657
509,PNTE.KL,Pantech Group Holdings Bhd,Malaysia,Metals & Mining,2024,0.424652413,49.43,8.527506107,0.151490216,0.172933986,0.531303639,1.012466771,0.0,1257717.49,0.227472703,0.269492078,0.29897006,6.409090165,18499511.21,5,33.33,0,75.31,32.07,5.114155478,4.074350408,0.782509892,1.6020328672547823
509,PNTE.KL,Pantech Group Holdings Bhd,Malaysia,Metals & Mining,2023,0.54627695,39.44,8.421196059,0.202541352,0.248939141,0.852234521,0.817938401,0.0,17281615.35,0.216205462,0.331174604,0.279047211,-13.73156346,22257703.5,5,33.33,0,68.33,14.19,3.555487154,4.056107349,-1.872255625,1.4141608345540488
509,PNTE.KL,Pantech Group Holdings Bhd,Malaysia,Metals & Mining,2022,0.565075474,35.06,8.407431008,0.203256902,0.232415524,0.819977067,0.665624055,0.0,-279627.65,0.144010768,0.353780986,0.30006584,29.20703502,25782173.91,5,33.33,0,70.15,15.39,8.861821876,4.069967336,6.403485118,1.0
510,POHK.KL,Poh Kong Holdings Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2024,0.417275732,17.39,8.376638805,0.141827991,0.165185918,0.81619644,0.151302964,0.0,1542184.23,0.034649096,0.773195274,0.141469673,9.582452126,25462521.78,6,62.5,0,19.5,8.74,5.114155478,4.074350408,0.782509892,1.7049031981561793
510,POHK.KL,Poh Kong Holdings Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2024,0.417275732,17.39,8.376638805,0.141827991,0.165185918,0.81619644,0.151302964,0.0,1542184.23,0.034649096,0.773195274,0.141469673,9.582452126,25462521.78,6,62.5,0,19.5,8.74,5.114155478,4.074350408,0.782509892,1.7049031981561793
510,POHK.KL,Poh Kong Holdings Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2023,0.438382902,18.24,8.346608154,0.176761746,0.189770179,0.794227848,0.075989762,0.0,-1391546.48,0.031560363,0.75428793,0.157431322,6.510246647,17404213.45,6,50.0,0,19.43,8.79,3.555487154,4.056107349,-1.872255625,1.3969822469174955
510,POHK.KL,Poh Kong Holdings Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2023,0.438382902,18.24,8.346608154,0.176761746,0.189770179,0.794227848,0.075989762,0.0,-1391546.48,0.031560363,0.75428793,0.157431322,6.510246647,17404213.45,6,50.0,0,19.43,8.79,3.555487154,4.056107349,-1.872255625,1.3969822469174955
510,POHK.KL,Poh Kong Holdings Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2022,0.496609586,16.55,8.297696567,0.155469675,0.163572741,0.735811838,0.131291815,0.0,3314874.1,0.04042906,0.729391868,0.168416861,43.07946532,20726468.08,5,50.0,0,20.72,6.29,8.861821876,4.069967336,6.403485118,1.3969822469174955
510,POHK.KL,Poh Kong Holdings Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2022,0.496609586,16.55,8.297696567,0.155469675,0.163572741,0.735811838,0.131291815,0.0,3314874.1,0.04042906,0.729391868,0.168416861,43.07946532,20726468.08,5,50.0,0,20.72,6.29,8.861821876,4.069967336,6.403485118,1.3969822469174955
512,PRKN.KL,Parkson Holdings Bhd,Malaysia,Broadline Retail,2024,0.034415814,50.01,9.269898285,0.538054093,0.268752757,0.317671856,0.616890492,0.0,-20699194.27,0.171087396,0.040151568,0.457535517,-7.696704897,-28465980.3,4,16.67,0,73.93,36.48,5.114155478,4.074350408,0.782509892,1.9388524066906347
512,PRKN.KL,Parkson Holdings Bhd,Malaysia,Broadline Retail,2023,0.035226522,43.21,9.268929943,0.494080012,0.294228078,0.353788836,0.588891374,0.0,39429847.49,0.163863136,0.041912294,0.434330873,2.666478694,9541612.2,4,33.33,0,81.81,12.7,3.555487154,4.056107349,-1.872255625,1.872767408786565
512,PRKN.KL,Parkson Holdings Bhd,Malaysia,Broadline Retail,2022,0.032566514,35.32,9.303956977,0.517581956,0.286621301,0.342178763,0.508087979,0.0,100937045.5,0.1347194,0.043662803,0.451512945,-42.76498987,-42005000.0,4,33.33,0,74.53,10.79,8.861821876,4.069967336,6.403485118,1.5837693979505416
513,PRMS.KL,Paramount Corporation Bhd,Malaysia,Real Estate Management & Development,2024,0.234835495,71.57,8.836296626,0.330241832,0.289356361,0.55992325,0.199683143,0.0,-4033572.07,0.086679239,0.174802454,0.045495479,5.562931905,25725828.11,5,25.0,TRUE,76.44,54.78,5.114155478,4.074350408,0.782509892,1.9677053713988983
513,PRMS.KL,Paramount Corporation Bhd,Malaysia,Real Estate Management & Development,2023,0.241524091,61.35,8.811979278,0.280758727,0.246939461,0.545444496,0.222072444,0.0,-33755991.29,0.068528076,0.094282336,0.046318385,14.50049808,20713725.49,5,25.0,TRUE,71.31,48.48,3.555487154,4.056107349,-1.872255625,1.959409968599304
513,PRMS.KL,Paramount Corporation Bhd,Malaysia,Real Estate Management & Development,2022,0.227285328,48.94,8.851417496,0.328381243,0.226750759,0.485080251,0.308753946,0.0,39428863.64,0.111863698,0.093289751,0.040777308,17.70865717,17076818.18,6,28.57,TRUE,44.21,37.66,8.861821876,4.069967336,6.403485118,1.0
515,PSHL.KL,Pos Malaysia Bhd,Malaysia,Air Freight & Logistics,2024,0.101460351,51.91,8.651813158,0.28481607,0.727568843,0.851772364,0.083246922,0.0,-10210832.59,0.06528848,0.005250652,0.443541643,1.755472109,-45110116.38,8,25.0,FALSE,53.65,39.31,5.114155478,4.074350408,0.782509892,2.367593374976161
515,PSHL.KL,Pos Malaysia Bhd,Malaysia,Air Freight & Logistics,2024,0.101460351,51.91,8.651813158,0.28481607,0.727568843,0.851772364,0.083246922,0.0,-10210832.59,0.06528848,0.005250652,0.443541643,1.755472109,-45110116.38,8,25.0,FALSE,53.65,39.31,5.114155478,4.074350408,0.782509892,1.0
515,PSHL.KL,Pos Malaysia Bhd,Malaysia,Air Freight & Logistics,2024,0.101460351,51.91,8.651813158,0.28481607,0.727568843,0.851772364,0.083246922,0.0,-10210832.59,0.06528848,0.005250652,0.443541643,1.755472109,-45110116.38,8,25.0,FALSE,53.65,39.31,5.114155478,4.074350408,0.782509892,2.388451634329991
515,PSHL.KL,Pos Malaysia Bhd,Malaysia,Air Freight & Logistics,2024,0.101460351,51.91,8.651813158,0.28481607,0.727568843,0.851772364,0.083246922,0.0,-10210832.59,0.06528848,0.005250652,0.443541643,1.755472109,-45110116.38,8,25.0,FALSE,53.65,39.31,5.114155478,4.074350408,0.782509892,0.0
515,PSHL.KL,Pos Malaysia Bhd,Malaysia,Air Freight & Logistics,2023,0.100004509,60.89,8.675464034,0.284589478,0.67307089,0.871601825,0.116298347,0.0,-2001089.32,0.087593198,0.003150749,0.442962698,-8.542315943,-34562962.96,6,14.29,FALSE,70.8,45.12,3.555487154,4.056107349,-1.872255625,2.305718246304483
515,PSHL.KL,Pos Malaysia Bhd,Malaysia,Air Freight & Logistics,2023,0.100004509,60.89,8.675464034,0.284589478,0.67307089,0.871601825,0.116298347,0.0,-2001089.32,0.087593198,0.003150749,0.442962698,-8.542315943,-34562962.96,6,14.29,FALSE,70.8,45.12,3.555487154,4.056107349,-1.872255625,2.305718246304483
515,PSHL.KL,Pos Malaysia Bhd,Malaysia,Air Freight & Logistics,2022,0.087923995,47.34,8.732304735,0.344958331,0.591434355,0.812465954,0.116332849,0.0,-15735000.0,0.080863809,0.002121226,0.445785816,-15.42310893,-38106818.18,7,0.0,0,56.83,30.06,8.861821876,4.069967336,6.403485118,1.945454590435632
515,PSHL.KL,Pos Malaysia Bhd,Malaysia,Air Freight & Logistics,2022,0.087923995,47.34,8.732304735,0.344958331,0.591434355,0.812465954,0.116332849,0.0,-15735000.0,0.080863809,0.002121226,0.445785816,-15.42310893,-38106818.18,7,0.0,0,56.83,30.06,8.861821876,4.069967336,6.403485118,1.945454590435632
516,PTAR.KL,Prestar Resources Bhd,Malaysia,Metals & Mining,2024,0.228464085,17.93,8.099839472,0.123093477,0.178880629,0.82986939,0.290939641,0.0,4323858.55,0.080047613,0.152737071,0.266488227,-7.355169319,2742837.96,4,10.0,0,12.95,22.64,5.114155478,4.074350408,0.782509892,0.0
516,PTAR.KL,Prestar Resources Bhd,Malaysia,Metals & Mining,2023,0.229641824,20.13,8.104339804,0.173458408,0.213681145,0.85959362,0.20676743,0.0,-2421786.49,0.037876843,0.204029812,0.253532083,-16.6306186,5642265.8,4,11.11,0,22.16,22.93,3.555487154,4.056107349,-1.872255625,1.0
516,PTAR.KL,Prestar Resources Bhd,Malaysia,Metals & Mining,2022,0.200325182,24.78,8.171214357,0.29001425,0.32889386,0.908985424,0.174254354,0.0,-1852272.73,0.045813441,0.256184975,0.224076429,6.631599461,3452500.0,4,0.0,0,29.63,27.25,8.861821876,4.069967336,6.403485118,1.0
517,PTMR.KL,Petron Malaysia Refining & Marketing Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2024,0.222083084,51.28,9.017660954,0.267615785,0.428345482,0.871013314,0.017602143,0.023788853,6628916.74,0.031882939,0.272738662,0.327130467,-5.495518711,4037153.09,5,44.44,TRUE,59.43,47.44,5.114155478,4.074350408,0.782509892,1.3924114594995118
517,PTMR.KL,Petron Malaysia Refining & Marketing Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2023,0.23039484,57.31,9.010044303,0.217179355,0.42617843,0.879526076,0.058028061,0.0,-18454901.96,0.023373903,0.22334405,0.314319386,-10.06234446,59272549.02,5,33.33,TRUE,77.1,48.46,3.555487154,4.056107349,-1.872255625,1.4477891756559549
517,PTMR.KL,Petron Malaysia Refining & Marketing Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2022,0.220596241,50.7,9.034542595,0.24207841,0.493944493,0.923717008,0.085360044,0.0,-12090909.09,0.044257701,0.228886009,0.318133485,89.1186194,68315681.82,5,33.33,TRUE,62.0,40.44,8.861821876,4.069967336,6.403485118,1.957681378232648
518,PTRD.KL,Perdana Petroleum Bhd,Malaysia,Energy Equipment & Services,2024,0.418262496,44.38,8.332084775,0.018061381,0.100562803,0.553263443,1.228937881,0.0,11633393.02,0.134278106,0.004562228,0.695698649,44.03113734,32704565.8,9,25.0,0,47.66,54.31,5.114155478,4.074350408,0.782509892,2.7801372764161023
518,PTRD.KL,Perdana Petroleum Bhd,Malaysia,Energy Equipment & Services,2023,0.467816956,43.72,8.296046869,0.03024483,0.13618548,0.512738391,0.312673959,0.0,4622222.22,0.077646816,0.0047084,0.767771097,53.03963828,9697385.62,6,12.5,0,47.01,54.06,3.555487154,4.056107349,-1.872255625,1.946443299387672
518,PTRD.KL,Perdana Petroleum Bhd,Malaysia,Energy Equipment & Services,2022,0.495708816,35.42,8.271824716,0.063883136,0.102623097,0.355607124,0.0,0.05521362,4996590.91,0.052227152,0.003431101,0.845497151,21.25106804,2587500.0,7,12.5,0,49.14,33.71,8.861821876,4.069967336,6.403485118,1.6825310548810894
519,PTRE.KL,Petra Energy Bhd,Malaysia,Energy Equipment & Services,2024,0.346870192,32.48,8.272075969,0.119973635,0.329351517,0.701055682,0.683216684,0.0,-2925022.38,0.285709722,0.067985937,0.437458656,-7.313097089,15798119.96,5,33.33,TRUE,34.81,11.84,5.114155478,4.074350408,0.782509892,1.2314523209415942
519,PTRE.KL,Petra Energy Bhd,Malaysia,Energy Equipment & Services,2023,0.445608425,27.45,8.168369083,0.085029407,0.388864904,0.979892851,0.855361861,0.0,8661437.91,0.342314279,0.007062744,0.283404252,43.13044492,11486274.51,6,28.57,TRUE,34.65,6.47,3.555487154,4.056107349,-1.872255625,1.0
519,PTRE.KL,Petra Energy Bhd,Malaysia,Energy Equipment & Services,2022,0.47560878,28.89,8.155892698,0.167098143,0.324578933,0.842623383,0.903842298,0.0,9223181.82,0.317334036,0.011399873,0.433792005,8.840831397,2971818.18,6,14.29,TRUE,36.22,4.86,8.861821876,4.069967336,6.403485118,1.205210660920202
520,PHUA.KL,Poh Huat Resources Holdings Bhd,Malaysia,Household Durables,2024,0.398923353,44.58,8.138007164,0.02705681,0.105693759,0.741382778,2.099359834,0.0,3118948.57,0.518759904,0.105868141,0.235360073,20.94582711,6709945.14,4,0.0,TRUE,80.13,27.94,5.114155478,4.074350408,0.782509892,1.4098499361299657
520,PHUA.KL,Poh Huat Resources Holdings Bhd,Malaysia,Household Durables,2023,0.443334989,38.92,8.112605776,0.029007384,0.094677053,0.711337728,2.045061196,0.0,-8096568.67,0.492803809,0.089988063,0.254620345,-39.57571544,5609162.12,4,0.0,TRUE,75.84,24.52,3.555487154,4.056107349,-1.872255625,1.335544716769518
520,PHUA.KL,Poh Huat Resources Holdings Bhd,Malaysia,Household Durables,2022,0.4379137,43.95,8.118877783,0.029907224,0.12150936,0.75814449,1.813620011,0.0,11970158.7,0.391757826,0.135224624,0.262541802,11.0101162,17785069.83,4,11.11,TRUE,82.14,26.56,8.861821876,4.069967336,6.403485118,1.7251079732372094
521,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2024,2.701123205,58.92,9.124159736,0.212256994,0.302678622,0.652025253,0.238295855,0.034461138,61287485.91,0.133653789,0.196386896,0.494147121,12.81562437,112076662.9,6,36.36,TRUE,53.62,44.01,5.114155478,4.074350408,0.782509892,1.873644439420504
521,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2023,3.114837171,60.2,9.064356739,0.236301228,0.330220641,0.713665903,0.193421285,0.005050191,10416728.43,0.070288412,0.20644852,0.523650116,-0.492208271,100238009.5,6,33.33,0,44.95,49.52,3.555487154,4.056107349,-1.872255625,2.4826402918640427
521,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2022,3.020689469,61.38,9.078614537,0.277353934,0.338058568,0.679691203,0.180816523,0.001485119,-29168480.73,0.066619144,0.228402912,0.51663176,13.62806157,82063945.58,6,33.33,0,55.41,51.66,8.861821876,4.069967336,6.403485118,2.272862815717453
522,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2024,0.473665278,42.36,7.701832622,0.251984269,0.154406789,0.402354361,0.214065886,0.049401401,-2696468.72,0.076711359,0.080673658,0.534513305,1.77374181,990833.51,5,16.67,TRUE,52.53,30.65,5.114155478,4.074350408,0.782509892,1.3239109431580696
522,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2023,0.425210333,29.38,7.733188196,0.238734225,0.146114476,0.367491616,0.133183133,0.0,1400709.54,0.143416141,0.078323944,0.512140627,-16.39253771,532379.42,5,16.67,TRUE,42.96,16.08,3.555487154,4.056107349,-1.872255625,1.0
522,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2022,0.438025842,36.65,7.729046141,0.244643422,0.158523809,0.385970884,0.0,0.128151855,-6155463.0,0.157976906,0.081500115,0.522687891,-12.40511859,2676207.44,5,16.67,TRUE,56.22,20.24,8.861821876,4.069967336,6.403485118,0.0
523,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2024,0.531327767,26.65,8.227111366,0.308116238,0.296367957,0.703912665,0.026525442,0.0,5543229.63,0.033017482,0.034386278,0.877711996,10.16221607,5469876.9,5,14.29,0,23.88,28.46,5.114155478,4.074350408,0.782509892,1.573352422427681
523,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2023,0.469114269,17.12,8.269296012,0.398569958,0.356664711,0.683203842,0.00873431,0.0,-1115037.04,0.002993596,0.02597488,0.787531234,-27.98774175,2836211.33,5,14.29,0,17.83,15.02,3.555487154,4.056107349,-1.872255625,1.3749938261411665
523,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2022,0.464312973,12.94,8.286591592,0.410492986,0.347893717,0.632104684,0.01745956,0.0,-1647613.64,0.011174348,0.041212932,0.904659498,18.12767518,-1322206.82,6,12.5,0,21.51,3.56,8.861821876,4.069967336,6.403485118,0.0
524,ROHA.KL,Rohas Tecnic Bhd,Malaysia,Construction & Engineering,2024,0.166307779,33.37,8.161378057,0.234013537,0.329825383,0.654318215,0.284256002,0.0,-4952611.91,0.138333428,0.137989921,0.160991812,-7.431183997,-1217009.85,8,28.57,FALSE,35.58,23.25,5.114155478,4.074350408,0.782509892,2.3110265301361803
524,ROHA.KL,Rohas Tecnic Bhd,Malaysia,Construction & Engineering,2024,0.166307779,33.37,8.161378057,0.234013537,0.329825383,0.654318215,0.284256002,0.0,-4952611.91,0.138333428,0.137989921,0.160991812,-7.431183997,-1217009.85,8,28.57,FALSE,35.58,23.25,5.114155478,4.074350408,0.782509892,0.0
524,ROHA.KL,Rohas Tecnic Bhd,Malaysia,Construction & Engineering,2023,0.167801298,35.82,8.167479525,0.213683141,0.378164097,0.735721143,0.30033574,0.0,6964470.59,0.150414975,0.155543178,0.107656096,-19.92646988,1500640.52,7,28.57,FALSE,45.85,21.39,3.555487154,4.056107349,-1.872255625,2.438162969173583
524,ROHA.KL,Rohas Tecnic Bhd,Malaysia,Construction & Engineering,2022,0.164673672,36.59,8.176579204,0.16718884,0.424734195,0.844125949,0.145520751,0.0,-2729545.45,0.101785423,0.197160419,0.09559673,89.13751665,4645763.64,9,30.0,TRUE,61.81,18.25,8.861821876,4.069967336,6.403485118,1.930703092932205
524,ROHA.KL,Rohas Tecnic Bhd,Malaysia,Construction & Engineering,2022,0.164673672,36.59,8.176579204,0.16718884,0.424734195,0.844125949,0.145520751,0.0,-2729545.45,0.101785423,0.197160419,0.09559673,89.13751665,4645763.64,9,30.0,TRUE,61.81,18.25,8.861821876,4.069967336,6.403485118,1.930703092932205
525,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2024,1.375147466,37.44,8.656368113,0.131559207,0.225589762,0.776032362,0.061701771,0.0,-1862908.68,0.014328588,0.218340112,0.334059923,5.284223619,20726268.32,6,25.0,TRUE,74.9,6.65,5.114155478,4.074350408,0.782509892,1.638537512462855
525,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2023,1.43017766,37.19,8.643781737,0.152698157,0.275612835,0.887084167,0.063238707,0.0,3218422.45,0.021053037,0.19217591,0.347055387,-3.254890375,22992271.04,4,28.57,TRUE,75.06,7.27,3.555487154,4.056107349,-1.872255625,1.6033127789773274
525,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2022,1.784210754,32.38,8.561749404,0.31703239,0.422747175,0.857274403,0.030965652,0.0,-2271655.33,0.01661516,0.299267185,0.3202147,20.02968386,20147165.53,4,20.0,TRUE,56.37,4.49,8.861821876,4.069967336,6.403485118,1.527412581063844
526,SAHB.KL,Samchem Holdings Bhd,Malaysia,Trading Companies & Distributors,2024,0.350491968,36.36,8.128519162,0.342981529,0.414197598,0.787409998,0.268772559,0.0,-760966.88,0.143076563,0.244737083,0.196297437,7.377059712,4465756.49,5,16.67,FALSE,50.79,32.8,5.114155478,4.074350408,0.782509892,1.8293977990224148
